rm_key|co_nm|co_sts|chng_sts_dt|co_grp|oa_flag|oa_sts|oa_dt|lvl5_oc_cd|lvl5_oc_nm|co_seg|co_seg_lvl|indst|scb_tnur|co_age|avg_edng_bal_ytd|avg_edng_bal_ytd_prev_yr|coh_latest|coh_latest_prev_yr|coh_yr_latest|coh_yr_latest_prev_yr|cogs_latest|cogs_latest_prev_yr|cogs_yr_latest|cogs_yr_latest_prev_yr|net_sale_latest|net_sale_latest_prev_yr|net_sale_yr_latest|net_sale_yr_latest_prev_yr|avg_coh_prev_3yr|avg_cogs_prev_3yr|avg_net_sale_prev_3yr|pro_rt_avg_cogs_prev_3yr|pro_rt_avg_net_sale_prev_3yr|co_indst_prior|co_seg_prior|bcm_flag|cust_type_cd|cust_new_to_bcm_prod_flag_wthin_mnth|cust_new_to_bcm_prod_flag_wthin_yr|cust_strt_dt|dl_load_ts|dl_data_dt|mnth_id
001400000000000000000001957019|(Restricted_0001957019)|NULL|NULL|(Restricted_0001957019)|N|NULL|NULL|9817|Upcountry Division|SME|SME|Others|19|NULL|135.82|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001959662|(Restricted_0001959662)|NULL|NULL|(Restricted_0001959662)|N|NULL|NULL|9816|Bangkok Division|SME|SME|Others|19|NULL|115467.73|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001960609|(Restricted_0001960609)|NULL|NULL|(Restricted_0001960609)|N|NULL|NULL|9817|Upcountry Division|SME|SME|Others|19|NULL|413127.09|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001994351|(Restricted_0001994351)|NULL|NULL|(Restricted_0001994351)|N|NULL|NULL|9816|Bangkok Division|SME|SME|Others|19|NULL|408188.62|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001994527|(Restricted_0001994527)|NULL|NULL|(Restricted_0001994527)|N|NULL|NULL|9679|SME Relationship Management & New Business Upcountry 2 Division|SME|SME|Others|19|NULL|1694.94|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002001104|(Restricted_0002001104)|NULL|NULL|(Restricted_0002001104)|N|NULL|NULL|9678|SME Relationship Management & New Business Upcountry 3 Division|SME|SME|Others|19|NULL|188343.32|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002009650|(Restricted_0002009650)|NULL|NULL|(Restricted_0002009650)|N|NULL|NULL|9817|Upcountry Division|SME|SME|Others|19|NULL|15081.13|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002010804|(Restricted_0002010804)|NULL|NULL|(Restricted_0002010804)|N|NULL|NULL|9817|Upcountry Division|SME|SME|Others|19|NULL|33925.88|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002013015|(Restricted_0002013015)|NULL|NULL|(Restricted_0002013015)|N|NULL|NULL|9928|Medium Business Division|SME|SME|Others|19|NULL|3630.49|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|P|N|N|4/24/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000035518|"AkkCNmhN	NULL	NULL	AkkCNmhN"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-04|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000001172621|"DCSngv	NULL	NULL	DCSngv"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|54.49|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-19|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000008458094|DPQ wK tdhHxHRMW|Dissolved(Account Unresolved)|2005-01-11|DPQ wK tdhHxHRMW|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/23/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000171256|DggIBcHGUZZ|NULL|NULL|DggIBcHGUZZ|N|NON-OA|2019-04-30|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002275054|"EDSV uIBvyzc & J	NULL	NULL	EDSV uIBvyzc & J"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|151.92|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-07-20|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000000448642|EaRUym|NULL|NULL|EaRUym|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|120.29|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/7/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000267389|"EfUiHAZMvqVgrUXz	NULL	NULL	EfUiHAZMvqVgrUXz"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-06|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000021691854|ILO 31|NULL|NULL|ILO 31|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Real Estate|7|NULL|43977.71|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|Y|C|N|N|12/20/2012|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001755774|"JhjryKC	NULL	NULL	JhjryKC"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Real Estate|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-21|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000001498540|"JnoHwVh	NULL	NULL	JnoHwVh"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-20|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000002729536|LFF SFk TfqY|NULL|NULL|LFF SFk TfqY|N|NON-OA|2019-04-30|9491|SSME Upcountry Division 3|SSME|SSME|Power and Utilities|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|10/19/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000115332|"LYH	NULL	NULL	LYH"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-06|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000000043363|"LbnCfb	NULL	NULL	LbnCfb"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-04|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000001590034|"TxCrgTa	NULL	NULL	TxCrgTa"|N|NON-OA|2019-04-30|9491|SSME Upcountry Division 3|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-21|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000000232500|UhtOeP|NULL|NULL|UhtOeP|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000267790|"YvKGWaMruqRGdpF	NULL	NULL	YvKGWaMruqRGdpF"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-06|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000000112334|cLwevyxGJ|NULL|NULL|cLwevyxGJ|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000186790|iabEOHUKby_ndoh|NULL|NULL|iabEOHUKby_ndoh|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008596022|llL - nvIu zNoHW CFlH|NULL|NULL|llL - nvIu zNoHW CFlH|N|NON-OA|2019-04-30|9989|SSME Upcountry Division 2|SSME|SSME|Others|15|NULL|1415.93|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|11/11/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000991867|"mVQ	NULL	NULL	mVQ"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Real Estate|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-17|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000000991868|"mVQ	NULL	NULL	mVQ"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Real Estate|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2|2|N|C|NULL|NULL|2000-04-17|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000022425113|nThYAGmMwJhFbvsdo XWI sa TbZ DZNcsjmbVS UDiieUxaHk|NULL|NULL|nThYAGmMwJhFbvsdo XWI sa TbZ DZNcsjmbVS UDiieUxaHk|N|NON-OA|2019-04-30|9989|SSME Upcountry Division 2|SSME|SSME|Hospitality & Services|6|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|6/18/2013|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001425236|"pSpqeIhx	NULL	NULL	pSpqeIhx"|N|NON-OA|2019-04-30|9989|SSME Upcountry Division 2|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-20|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000001462442|"whHoKyhspDX	NULL	NULL	whHoKyhspDX"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|1981.56|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|2000-04-20|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000001462443|"whHoKyhspDX	NULL	NULL	whHoKyhspDX"|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|873.28|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2|2|N|C|NULL|NULL|2000-04-20|2020-02-26 15:17:17.13|2019-04-30|4/1/2019|||
001400000000000000000010308245|เฬิ๒ใ๗ัะโิพาผ ยณ๙.8|NULL|NULL|เฬิ๒ใ๗ัะโิพาผ ยณ๙.8|N|NON-OA|2019-04-30|9989|SSME Upcountry Division 2|SSME|SSME|Others|14|NULL|41.34|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|11/1/2005|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000009211817|เเ๖ะแฉญฟ็สป สุศุหธิฦ 67|NULL|NULL|เเ๖ะแฉญฟ็สป สุศุหธิฦ 67|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Real Estate|14|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|1/19/2005|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000015332266|โัศญี่ติฬฎ์-ษดคโปญิฅ-๙ฦแ๕ฐะ|NULL|NULL|โัศญี่ติฬฎ์-ษดคโปญิฅ-๙ฦแ๕ฐะ|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|11|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/28/2008|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000013499105|๙กมขเสื่ฌแฉ่ถ๑ิฅ เขื่ไเา๕เยืญญผั้จฤราขิสฆฝา๑ู้แส๗จาฤภฟ|NULL|NULL|๙กมขเสื่ฌแฉ่ถ๑ิฅ เขื่ไเา๕เยืญญผั้จฤราขิสฆฝา๑ู้แส๗จาฤภฟ|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|12|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|11/2/2007|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000001326373|#eldLzndGvS|NULL|NULL|#eldLzndGvS|N|NON-OA|2019-04-30|9491|SSME Upcountry Division 3|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/19/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002354936|& & E nNJbUx nf.,|NULL|NULL|& & E nNJbUx nf.,|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|118.6|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002426860|& A L cGy., WHn.|NULL|NULL|& A L cGy., WHn.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/1/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000005788203|& B x gASM Zd.  HL|NULL|NULL|& B x gASM Zd.  HL|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|17|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|6/25/2002|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008438069|& C da., tnk|NULL|NULL|& C da., tnk|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437868|& CJ., Hhl.,|NULL|NULL|& CJ., Hhl.,|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437187|& J tV.HM|NULL|NULL|& J tV.HM|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436690|& L kXquhyLYIcPlN qYSFvimyFI|NULL|NULL|& L kXquhyLYIcPlN qYSFvimyFI|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002360901|& N nPgx Fn., ozA.|NULL|NULL|& N nPgx Fn., ozA.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|158.17|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008438054|& PFkcvJ ug-Yt DB nDj.|NULL|NULL|& PFkcvJ ug-Yt DB nDj.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000004119232|& a RfcWpt Zd.  HL|NULL|NULL|& a RfcWpt Zd.  HL|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|18|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|10/4/2001|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437702|& cG BOQzKBC Ey., rnw.|NULL|NULL|& cG BOQzKBC Ey., rnw.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002360138|& f CD., BTk.|NULL|NULL|& f CD., BTk.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|60.76|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000002357565|& l T ctjdiPmk gR., oNH.|NULL|NULL|& l T ctjdiPmk gR., oNH.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/28/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436710|& lgSYsJnKLg &VDYoUwHR|NULL|NULL|& lgSYsJnKLg &VDYoUwHR|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437917|& q twHPbumQGwA mro.,|NULL|NULL|& q twHPbumQGwA mro.,|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Building Materials|15|37|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008436754|& sGVBbFDJUO Ey., rnw.|NULL|NULL|& sGVBbFDJUO Ey., rnw.|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000008437022|&lUkGXKbmZNwiDdrcO|NULL|NULL|&lUkGXKbmZNwiDdrcO|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|15|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|9/20/2004|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000172830|'BQoZfb|NULL|NULL|'BQoZfb|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000728063|'SDbqLtBtCaxKxGNt|NULL|NULL|'SDbqLtBtCaxKxGNt|N|NON-OA|2019-04-30|9695|SSME Upcountry Division 1|SSME|SSME|Others|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/11/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000174559|'kNCmc|NULL|NULL|'kNCmc|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/6/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000000034141|'yhgsNES|NULL|NULL|'yhgsNES|N|NON-OA|2019-04-30|9656|SSME Sales Bangkok|SSME|SSME|Others|19|NULL|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|4/4/2000|2/26/2020 15:17|4/30/2019|4/1/2019
001400000000000000000011540449|( dkCDH AGMbcnG )|NULL|NULL|( dkCDH AGMbcnG )|N|NON-OA|2019-04-30|9695|SSME Upcountry Division 1|SSME|SSME|Others|13|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|1|N|C|NULL|NULL|8/3/2006|2/26/2020 15:17|4/30/2019|4/1/2019
